nf	ni	stddev	nstars	line1	line2	ele1	ele2	c0	c1	c2	c3  teffa teffb rata ratb meanr nfit
165	 583	 98	 664	 5703.59	 5741.85	 VI	 FeI	 6307.30	 395.43	 -1218.13	 321.88	 4550	 6374	 0.49	 2.70	 1.48	 2
166	 584	 100	 639	 5703.59	 5752.04	 VI	 FeI	 3508.66	 2596.16	 -956.50	 123.73	 4483	 6136	 0.36	 4.32	 1.19	 4
167	 588	 101	 664	 5727.05	 5694.99	 VI	 NiI	 6794.26	 -1142.44	 17.45	 46.77	 4597	 6403	 0.35	 3.25	 1.55	 2
168	 592	 110	 668	 5727.05	 5662.52	 VI	 FeI	 6120.11	 3.60	 -2515.83	 1273.98	 4575	 6227	 0.16	 1.42	 0.74	 2
169	 594	 90	 670	 5727.05	 5679.03	 VI	 FeI	 6376.94	 -600.21	 -595.35	 233.72	 4575	 6374	 0.30	 2.28	 1.14	 2
170	 596	 84	 672	 5727.05	 5715.09	 VI	 FeI	 6067.75	 520.17	 -2364.00	 915.68	 4483	 6227	 0.25	 1.76	 0.91	 2
171	 598	 97	 677	 5727.05	 5731.77	 VI	 FeI	 6276.51	 -125.13	 -1131.03	 392.31	 4483	 6374	 0.32	 2.24	 1.13	 2
172	 600	 119	 642	 5727.05	 5741.85	 VI	 FeI	 5463.60	 -6525.12	 15947.10	 -8994.88	 4483	 6090	 0.19	 1.42	 0.60	 4
173	 601	 84	 678	 5727.05	 5752.04	 VI	 FeI	 6482.02	 -823.03	 -288.77	 131.05	 4483	 6374	 0.33	 2.68	 1.27	 2
174	 606	 89	 633	 5737.07	 5694.99	 VI	 NiI	 6386.92	 -2542.00	 1449.14	 -299.46	 4597	 6146	 0.15	 2.14	 0.79	 2
175	 609	 97	 631	 5737.07	 5667.52	 VI	 FeI	 6515.81	 -3833.79	 2882.89	 -761.42	 4595	 6146	 0.13	 1.39	 0.55	 2
176	 610	 109	 651	 5737.07	 5679.03	 VI	 FeI	 6291.04	 -2991.84	 2055.79	 -527.32	 4483	 6146	 0.11	 1.59	 0.58	 2
177	 612	 104	 648	 5737.07	 5715.09	 VI	 FeI	 6330.25	 -4039.30	 3900.35	 -1543.38	 4483	 6146	 0.09	 1.11	 0.46	 2
178	 614	 105	 645	 5737.07	 5731.77	 VI	 FeI	 6337.61	 -3249.12	 2429.87	 -708.23	 4497	 6146	 0.11	 1.53	 0.57	 2
179	 615	 100	 627	 5737.07	 5738.24	 VI	 FeI	 7087.73	 -1909.67	 533.74	 -49.83	 4597	 6287	 0.52	 3.72	 1.68	 2
180	 616	 87	 644	 5737.07	 5741.85	 VI	 FeI	 6569.71	 -2514.61	 1232.88	 -222.20	 4497	 6146	 0.20	 2.27	 0.90	 2
181	 617	 99	 626	 5737.07	 5752.04	 VI	 FeI	 4253.18	 754.28	 -133.51	 8.85	 4483	 6136	 0.41	 8.48	 2.47	 4
182	 623	 91	 632	 6039.73	 5996.73	 VI	 NiI	 6922.49	 -2167.10	 736.00	 -81.70	 4614	 6361	 0.37	 3.06	 1.29	 2
183	 624	 77	 642	 6039.73	 6086.29	 VI	 NiI	 6514.76	 -2779.69	 1451.99	 -258.26	 4597	 6276	 0.17	 1.79	 0.71	 2
184	 625	 84	 646	 6039.73	 6111.08	 VI	 NiI	 6724.26	 -2956.33	 1523.95	 -269.18	 4597	 6276	 0.22	 2.00	 0.82	 2
185	 626	 113	 595	 6039.73	 5983.69	 VI	 FeI	 6407.24	 -3838.32	 3084.70	 -957.15	 4483	 6276	 0.10	 1.19	 0.47	 2
186	 628	 118	 594	 6039.73	 5987.07	 VI	 FeI	 6359.63	 -3634.46	 2544.78	 -630.64	 4497	 6260	 0.09	 1.17	 0.43	 2
187	 630	 109	 592	 6039.73	 6027.06	 VI	 FeI	 6366.91	 -3425.16	 2276.61	 -535.20	 4483	 6276	 0.10	 1.16	 0.48	 2
188	 633	 113	 553	 6039.73	 6054.08	 VI	 FeI	 7737.62	 -2006.02	 465.83	 -36.04	 4614	 6361	 0.83	 4.86	 2.27	 2
189	 634	 106	 592	 6039.73	 6056.01	 VI	 FeI	 6328.89	 -3630.20	 2887.73	 -973.63	 4497	 6276	 0.09	 1.06	 0.45	 2
190	 635	 114	 586	 6039.73	 6078.49	 VI	 FeI	 4082.39	 633.23	 -83.14	 4.01	 4483	 6227	 0.77	 13.84	 3.59	 4
191	 636	 81	 595	 6039.73	 6079.01	 VI	 FeI	 4885.44	 -1522.00	 1058.57	 1480.27	 4483	 6146	 0.16	 2.96	 0.67	 6
192	 637	 104	 594	 6039.73	 6089.57	 VI	 FeI	 6674.37	 -2838.41	 1258.25	 -161.41	 4550	 6361	 0.10	 1.71	 0.73	 2
193	 638	 79	 584	 6039.73	 6094.38	 VI	 FeI	 6941.79	 -2165.05	 715.27	 -78.53	 4597	 6361	 0.23	 2.95	 1.25	 2
194	 639	 99	 584	 6039.73	 6098.25	 VI	 FeI	 7214.98	 -2365.57	 782.04	 -88.45	 4550	 6361	 0.47	 3.23	 1.42	 2
195	 640	 84	 644	 6081.45	 6086.29	 VI	 NiI	 6561.97	 -2637.43	 1328.05	 -235.16	 4597	 6289	 0.17	 2.09	 0.81	 2
196	 641	 92	 644	 6081.45	 6111.08	 VI	 NiI	 6812.22	 -2901.94	 1452.68	 -252.27	 4597	 6374	 0.21	 2.29	 0.93	 2
197	 642	 111	 617	 6081.45	 6119.76	 VI	 NiI	 7146.77	 -1344.82	 251.91	 -14.38	 4648	 6361	 0.73	 5.79	 2.44	 2
198	 643	 86	 633	 6081.45	 6130.14	 VI	 NiI	 6837.88	 -1867.99	 577.40	 -58.86	 4650	 6289	 0.34	 3.58	 1.44	 2
199	 645	 114	 600	 6081.45	 6027.06	 VI	 FeI	 6392.62	 -3148.44	 1973.22	 -455.17	 4483	 6289	 0.11	 1.45	 0.54	 2
200	 649	 107	 601	 6081.45	 6056.01	 VI	 FeI	 6330.48	 -3115.57	 2049.03	 -555.70	 4483	 6289	 0.10	 1.34	 0.51	 2
201	 650	 111	 606	 6081.45	 6078.49	 VI	 FeI	 6354.37	 -3465.59	 2456.12	 -654.60	 4483	 6289	 0.09	 1.28	 0.47	 2
202	 651	 86	 597	 6081.45	 6079.01	 VI	 FeI	 4072.24	 1150.49	 -262.63	 22.52	 4483	 6146	 0.32	 6.28	 1.89	 4
203	 652	 113	 591	 6081.45	 6089.57	 VI	 FeI	 6738.66	 -2745.49	 1234.63	 -184.15	 4550	 6374	 0.10	 1.97	 0.83	 2
204	 653	 88	 581	 6081.45	 6094.38	 VI	 FeI	 6985.58	 -1986.83	 597.02	 -58.93	 4640	 6374	 0.44	 3.38	 1.42	 2
205	 654	 111	 583	 6081.45	 6098.25	 VI	 FeI	 7187.43	 -2022.71	 568.96	 -52.62	 4597	 6374	 0.51	 3.75	 1.61	 2
206	 655	 100	 589	 6081.45	 6127.91	 VI	 FeI	 6412.24	 -2289.75	 888.12	 -83.24	 4590	 6289	 0.16	 1.77	 0.71	 2
207	 656	 87	 651	 6090.21	 6086.29	 VI	 NiI	 6631.62	 -704.43	 -701.54	 293.62	 4597	 6361	 0.43	 2.44	 1.23	 2
208	 657	 113	 633	 6090.21	 6111.08	 VI	 NiI	 6508.06	 160.76	 -1308.17	 403.14	 4648	 6403	 0.28	 2.66	 1.42	 2
209	 664	 97	 584	 6090.21	 6056.01	 VI	 FeI	 3217.59	 2438.26	 -777.44	 90.07	 4483	 6161	 0.47	 4.70	 1.58	 4
210	 665	 108	 586	 6090.21	 6078.49	 VI	 FeI	 3725.79	 1404.38	 -229.65	 2.49	 4483	 6161	 0.49	 10.32	 1.71	 4
211	 666	 80	 608	 6090.21	 6079.01	 VI	 FeI	 6535.14	 -596.47	 -801.42	 318.77	 4550	 6403	 0.21	 2.33	 1.15	 2
212	 670	 104	 597	 6090.21	 6127.91	 VI	 FeI	 6326.23	 -43.56	 -1389.11	 503.54	 4590	 6403	 0.20	 2.14	 1.08	 2
213	 672	 80	 621	 6111.65	 6086.29	 VI	 NiI	 6388.34	 -2585.33	 1524.41	 -322.79	 4597	 6287	 0.12	 2.21	 0.79	 2
214	 673	 81	 620	 6111.65	 6111.08	 VI	 NiI	 6522.60	 -2544.22	 1341.37	 -245.34	 4597	 6289	 0.16	 2.49	 0.91	 2
215	 674	 86	 594	 6111.65	 6119.76	 VI	 NiI	 6713.26	 -1107.12	 218.97	 -14.15	 4677	 6361	 0.50	 6.23	 2.34	 2
216	 675	 75	 614	 6111.65	 6130.14	 VI	 NiI	 6552.16	 -1679.75	 569.42	 -65.80	 4648	 6289	 0.26	 3.91	 1.41	 2
217	 676	 81	 642	 6111.65	 6175.37	 VI	 NiI	 4973.51	 -1178.09	 446.21	 445.11	 4483	 6289	 0.10	 3.25	 0.78	 6
218	 677	 86	 601	 6111.65	 6176.82	 VI	 NiI	 4311.90	 628.32	 -96.79	 5.49	 4483	 6026	 0.36	 12.07	 2.93	 4
219	 678	 88	 547	 6111.65	 6054.08	 VI	 FeI	 6983.25	 -1269.18	 257.26	 -17.65	 4650	 6361	 0.60	 6.15	 2.46	 2
220	 679	 99	 559	 6111.65	 6056.01	 VI	 FeI	 4252.05	 622.24	 -91.72	 4.79	 4483	 6136	 0.49	 13.64	 3.48	 4
221	 680	 100	 558	 6111.65	 6078.49	 VI	 FeI	 4253.26	 578.02	 -79.50	 3.90	 4483	 6136	 0.59	 15.59	 3.76	 4
222	 681	 85	 561	 6111.65	 6079.01	 VI	 FeI	 4285.27	 863.34	 -178.53	 13.72	 4483	 6023	 0.26	 8.60	 2.19	 4
223	 682	 103	 573	 6111.65	 6089.57	 VI	 FeI	 6541.37	 -2771.57	 1565.05	 -316.19	 4597	 6361	 0.07	 2.17	 0.81	 2
224	 683	 74	 563	 6111.65	 6094.38	 VI	 FeI	 6641.51	 -1757.82	 590.45	 -68.67	 4671	 6287	 0.17	 3.68	 1.37	 2
225	 684	 90	 562	 6111.65	 6098.25	 VI	 FeI	 6772.07	 -1738.55	 538.23	 -57.39	 4648	 6361	 0.34	 4.02	 1.55	 2
226	 685	 95	 551	 6111.65	 6127.91	 VI	 FeI	 4259.32	 848.25	 -166.68	 11.81	 4483	 6033	 0.32	 8.91	 2.32	 4
227	 686	 108	 550	 6111.65	 6157.73	 VI	 FeI	 4293.48	 588.62	 -80.32	 3.98	 4483	 6136	 0.46	 11.55	 3.11	 4
228	 687	 106	 568	 6111.65	 6159.38	 VI	 FeI	 6771.49	 -1389.92	 314.29	 -21.39	 4597	 6361	 0.31	 4.09	 1.76	 2
229	 688	 98	 564	 6111.65	 6165.36	 VI	 FeI	 6411.35	 -2950.20	 1932.36	 -448.96	 4614	 6287	 0.11	 1.98	 0.70	 2
230	 689	 80	 606	 6135.36	 6086.29	 VI	 NiI	 4322.60	 733.25	 -121.45	 7.11	 4483	 6017	 0.25	 8.15	 2.15	 4
231	 690	 82	 615	 6135.36	 6111.08	 VI	 NiI	 6549.93	 -2921.03	 1734.46	 -364.29	 4597	 6271	 0.16	 2.11	 0.80	 2
232	 691	 85	 587	 6135.36	 6119.76	 VI	 NiI	 6755.02	 -1267.04	 272.07	 -18.28	 4710	 6276	 0.48	 5.21	 2.04	 2
233	 692	 74	 614	 6135.36	 6130.14	 VI	 NiI	 6572.10	 -1898.26	 709.53	 -91.00	 4650	 6271	 0.26	 3.31	 1.24	 2
234	 693	 81	 603	 6135.36	 6175.37	 VI	 NiI	 4215.35	 809.60	 -151.60	 10.42	 4483	 6017	 0.40	 9.29	 2.42	 4
235	 694	 88	 595	 6135.36	 6176.82	 VI	 NiI	 4224.55	 627.25	 -92.43	 4.97	 4483	 6017	 0.45	 11.34	 3.15	 4
236	 695	 80	 617	 6135.36	 6186.72	 VI	 NiI	 6583.03	 -2744.92	 1495.18	 -284.98	 4597	 6260	 0.18	 2.30	 0.88	 2
237	 696	 91	 606	 6135.36	 6204.61	 VI	 NiI	 6703.85	 -2298.60	 922.15	 -117.54	 4677	 6287	 0.22	 2.70	 1.08	 2
238	 697	 106	 557	 6135.36	 6078.49	 VI	 FeI	 4182.40	 554.00	 -70.89	 3.24	 4483	 6091	 0.76	 18.24	 4.06	 4
239	 698	 84	 552	 6135.36	 6079.01	 VI	 FeI	 4195.11	 855.86	 -169.30	 12.54	 4483	 6091	 0.39	 8.46	 2.36	 4
240	 699	 103	 566	 6135.36	 6089.57	 VI	 FeI	 4191.89	 913.97	 -172.54	 12.33	 4483	 6161	 0.30	 14.06	 1.98	 4
241	 700	 75	 564	 6135.36	 6094.38	 VI	 FeI	 6661.34	 -1972.45	 718.17	 -90.35	 4640	 6271	 0.15	 3.17	 1.21	 2
242	 701	 91	 562	 6135.36	 6098.25	 VI	 FeI	 6823.76	 -2022.94	 700.91	 -84.04	 4648	 6287	 0.36	 3.42	 1.37	 2
243	 702	 93	 533	 6135.36	 6127.91	 VI	 FeI	 4186.87	 801.24	 -136.39	 7.93	 4483	 6017	 0.40	 8.74	 2.49	 4
244	 703	 111	 550	 6135.36	 6157.73	 VI	 FeI	 4178.24	 612.82	 -84.39	 4.30	 4483	 6091	 0.61	 11.07	 3.31	 4
245	 704	 108	 562	 6135.36	 6159.38	 VI	 FeI	 6753.14	 -1428.24	 267.32	 -0.58	 4597	 6287	 0.32	 3.52	 1.54	 2
246	 705	 101	 561	 6135.36	 6165.36	 VI	 FeI	 6454.18	 -3496.40	 2666.12	 -744.33	 4497	 6276	 0.11	 1.64	 0.61	 2
247	 706	 95	 669	 6216.35	 6175.37	 VI	 NiI	 4390.13	 450.38	 1079.02	 -469.30	 4483	 6178	 0.21	 2.32	 0.91	 4
248	 707	 102	 670	 6216.35	 6176.82	 VI	 NiI	 4286.84	 654.84	 399.44	 -159.17	 4483	 6146	 0.28	 3.08	 1.18	 4
249	 708	 106	 641	 6216.35	 6186.72	 VI	 NiI	 8993.99	 -4052.63	 1312.72	 -138.84	 4677	 6289	 0.88	 3.50	 1.78	 2
250	 710	 114	 639	 6216.35	 6223.99	 VI	 NiI	 9051.82	 -3827.83	 1176.09	 -120.24	 4677	 6289	 0.92	 3.99	 1.98	 2
251	 716	 104	 613	 6216.35	 6187.99	 VI	 FeI	 4645.40	 -1177.34	 3081.70	 -1146.25	 4483	 6178	 0.23	 1.76	 0.95	 4
252	 718	 107	 590	 6216.35	 6226.74	 VI	 FeI	 12034.53	 -8556.55	 3456.99	 -472.98	 4597	 6289	 0.96	 2.99	 1.70	 2
253	 723	 104	 602	 6216.35	 6290.98	 VI	 FeI	 4245.88	 534.11	 453.74	 -156.17	 4483	 6218	 0.34	 3.05	 1.30	 4
254	 724	 71	 525	 6224.51	 6175.37	 VI	 NiI	 4374.69	 551.06	 -88.27	 5.34	 4483	 5868	 0.38	 12.30	 2.74	 4
255	 725	 75	 524	 6224.51	 6176.82	 VI	 NiI	 4386.04	 420.72	 -51.93	 2.43	 4483	 5886	 0.43	 14.55	 3.52	 4
256	 726	 71	 538	 6224.51	 6186.72	 VI	 NiI	 6206.24	 -2416.03	 1516.16	 -336.17	 4597	 6026	 0.13	 2.12	 0.81	 2
257	 727	 81	 533	 6224.51	 6204.61	 VI	 NiI	 6279.53	 -2051.71	 1003.95	 -166.21	 4677	 6026	 0.13	 2.60	 0.98	 2
258	 728	 75	 545	 6224.51	 6223.99	 VI	 NiI	 6208.53	 -2216.36	 1276.39	 -257.54	 4597	 6026	 0.14	 2.42	 0.90	 2
259	 730	 93	 479	 6224.51	 6157.73	 VI	 FeI	 4393.08	 363.28	 -33.82	 1.02	 4483	 5917	 0.61	 13.16	 3.72	 4
260	 731	 88	 505	 6224.51	 6159.38	 VI	 FeI	 5310.62	 -1465.99	 109.01	 1078.63	 4550	 6026	 0.30	 6.30	 1.48	 6
261	 732	 88	 495	 6224.51	 6165.36	 VI	 FeI	 6160.61	 -3183.25	 2693.10	 -813.98	 4614	 6026	 0.06	 1.64	 0.57	 2
262	 733	 80	 488	 6224.51	 6187.99	 VI	 FeI	 4299.34	 532.33	 -74.01	 3.79	 4483	 5973	 0.42	 10.26	 3.00	 4
263	 734	 76	 510	 6224.51	 6220.79	 VI	 FeI	 6362.10	 -2130.07	 1046.12	 -194.38	 4483	 6026	 0.23	 2.45	 1.01	 2
264	 735	 72	 491	 6224.51	 6226.74	 VI	 FeI	 4368.94	 668.77	 -111.35	 6.71	 4483	 5914	 0.27	 6.68	 1.95	 4
265	 736	 107	 490	 6224.51	 6232.65	 VI	 FeI	 4414.66	 253.84	 -16.36	 0.33	 4550	 5917	 0.63	 17.26	 5.16	 4
266	 737	 113	 476	 6224.51	 6238.39	 VI	 FeII	 4693.05	 328.42	 -21.62	 -0.96	 4483	 5868	 0.09	 11.97	 2.32	 4
267	 739	 112	 502	 6224.51	 6247.56	 VI	 FeII	 5006.80	 -642.62	 284.67	 55.61	 4550	 6026	 0.08	 9.70	 1.16	 6
268	 740	 80	 484	 6224.51	 6290.98	 VI	 FeI	 4364.50	 380.14	 -39.45	 1.46	 4483	 5917	 0.61	 24.62	 4.01	 4
269	 741	 81	 641	 6251.83	 6186.72	 VI	 NiI	 6473.78	 -1513.70	 461.89	 -47.93	 4614	 6276	 0.25	 3.57	 1.33	 2
270	 742	 90	 624	 6251.83	 6204.61	 VI	 NiI	 6557.38	 -1215.05	 242.51	 -9.20	 4677	 6361	 0.31	 4.12	 1.63	 2
271	 743	 85	 650	 6251.83	 6223.99	 VI	 NiI	 6498.39	 -1450.53	 435.24	 -45.78	 4614	 6287	 0.28	 4.05	 1.47	 2
272	 745	 92	 615	 6251.83	 6322.17	 VI	 NiI	 6577.58	 -1075.54	 212.39	 -12.51	 4722	 6361	 0.40	 5.24	 2.03	 2
273	 746	 81	 572	 6251.83	 6187.99	 VI	 FeI	 3943.32	 1528.74	 -449.36	 47.10	 4483	 6052	 0.27	 6.48	 1.78	 4
274	 747	 88	 598	 6251.83	 6220.79	 VI	 FeI	 6693.72	 -1234.76	 216.19	 -6.90	 4575	 6361	 0.47	 3.78	 1.65	 2
275	 748	 82	 595	 6251.83	 6226.74	 VI	 FeI	 6509.32	 -1507.60	 403.98	 -34.25	 4550	 6276	 0.27	 3.17	 1.21	 2
276	 749	 116	 600	 6251.83	 6232.65	 VI	 FeI	 6232.65	 -2709.64	 1421.10	 -198.86	 4497	 6276	 0.08	 1.23	 0.50	 2
277	 750	 118	 541	 6251.83	 6238.39	 VI	 FeII	 6258.80	 -1486.82	 544.69	 -63.42	 4724	 6361	 0.09	 4.33	 1.21	 2
278	 752	 119	 544	 6251.83	 6247.56	 VI	 FeII	 6194.78	 -1474.62	 560.82	 -68.22	 4724	 6289	 0.08	 4.05	 1.12	 2
279	 753	 83	 571	 6251.83	 6290.98	 VI	 FeI	 4112.05	 996.77	 -210.41	 15.63	 4483	 6289	 0.41	 10.15	 2.52	 4
280	 755	 87	 587	 6251.83	 6315.81	 VI	 FeI	 6345.84	 -1640.37	 539.46	 -61.00	 4550	 6227	 0.17	 2.61	 0.98	 2
281	 756	 94	 587	 6274.66	 6204.61	 VI	 NiI	 6412.87	 -1771.89	 661.35	 -80.28	 4677	 6161	 0.21	 3.00	 1.16	 2
282	 757	 87	 594	 6274.66	 6223.99	 VI	 NiI	 4449.13	 826.81	 -146.92	 6.00	 4483	 6017	 0.17	 5.64	 1.40	 4
283	 759	 97	 587	 6274.66	 6322.17	 VI	 NiI	 6409.70	 -1494.53	 496.68	 -56.58	 4597	 6161	 0.25	 3.88	 1.46	 2
284	 760	 93	 559	 6274.66	 6220.79	 VI	 FeI	 6475.38	 -1705.45	 553.17	 -60.83	 4550	 6161	 0.28	 2.87	 1.18	 2
285	 761	 88	 568	 6274.66	 6226.74	 VI	 FeI	 5045.87	 -1445.86	 622.47	 1160.39	 4483	 6161	 0.18	 4.20	 0.91	 6
286	 763	 119	 508	 6274.66	 6238.39	 VI	 FeII	 6151.81	 -1972.92	 1044.57	 -176.48	 4724	 6161	 0.09	 3.13	 0.90	 2
287	 765	 117	 501	 6274.66	 6247.56	 VI	 FeII	 6104.56	 -2007.35	 1122.65	 -201.66	 4724	 6161	 0.08	 2.86	 0.82	 2
288	 766	 91	 538	 6274.66	 6290.98	 VI	 FeI	 4251.18	 568.43	 -81.15	 4.31	 4483	 6023	 0.54	 12.64	 3.37	 4
289	 768	 96	 554	 6274.66	 6315.81	 VI	 FeI	 6249.00	 -2458.62	 1450.31	 -319.65	 4550	 6091	 0.13	 1.87	 0.69	 2
290	 770	 90	 626	 6285.17	 6223.99	 VI	 NiI	 6421.18	 -1830.65	 733.55	 -103.56	 4597	 6289	 0.19	 3.07	 1.14	 2
291	 772	 103	 609	 6285.17	 6322.17	 VI	 NiI	 6497.69	 -1362.64	 372.54	 -32.91	 4648	 6289	 0.28	 4.15	 1.59	 2
292	 773	 94	 580	 6285.17	 6220.79	 VI	 FeI	 6552.98	 -1486.84	 347.57	 -18.90	 4483	 6227	 0.33	 3.04	 1.29	 2
293	 774	 88	 577	 6285.17	 6226.74	 VI	 FeI	 6441.37	 -1958.02	 753.45	 -102.04	 4550	 6289	 0.20	 2.40	 0.94	 2
294	 775	 116	 582	 6285.17	 6232.65	 VI	 FeI	 6206.88	 -3661.02	 2898.98	 -788.86	 4483	 6161	 0.07	 0.96	 0.39	 2
295	 778	 118	 524	 6285.17	 6247.56	 VI	 FeII	 6159.40	 -1898.07	 954.19	 -153.23	 4724	 6289	 0.07	 3.15	 0.87	 2
296	 779	 88	 582	 6285.17	 6290.98	 VI	 FeI	 6215.50	 -2844.20	 1787.37	 -401.25	 4483	 6161	 0.08	 1.39	 0.51	 2
297	 781	 91	 572	 6285.17	 6315.81	 VI	 FeI	 6295.46	 -2107.41	 940.20	 -148.73	 4550	 6161	 0.13	 2.01	 0.75	 2
298	 795	 119	 487	 6086.29	 6120.25	 NiI	 FeI	 6661.62	 -8537.14	 14693.63	 -8846.56	 4575	 6026	 0.10	 0.82	 0.41	 4
299	 798	 101	 484	 6111.08	 6120.25	 NiI	 FeI	 6746.85	 -7802.30	 12028.49	 -6623.84	 4483	 6026	 0.12	 0.93	 0.48	 4
300	 802	 82	 479	 6130.14	 6120.25	 NiI	 FeI	 4930.90	 1211.73	 -334.49	 984.68	 4483	 6026	 0.51	 5.57	 1.83	 6
301	 805	 89	 480	 6186.72	 6120.25	 NiI	 FeI	 6729.63	 -6926.76	 9616.69	 -4821.12	 4497	 6026	 0.13	 1.02	 0.52	 4
302	 812	 74	 602	 6635.13	 6625.02	 NiI	 FeI	 4014.92	 1881.64	 -585.47	 71.41	 4483	 6271	 0.25	 2.41	 1.00	 2
303	 884	 112	 640	 5225.53	 5234.63	 FeI	 FeII	 7396.32	 -2182.49	 197.39	 127.83	 4724	 6403	 0.46	 2.42	 1.25	 2
304	 894	 114	 656	 5228.38	 5247.06	 FeI	 FeI	 6067.31	 5815.10	 -6141.95	 -36178.27	 4497	 6403	 0.42	 1.26	 0.74	 6
305	 898	 104	 643	 5234.63	 5247.06	 FeII	 FeI	 7083.61	 -1733.47	 -80.77	 194.73	 4724	 6403	 0.34	 7.02	 1.35	 4
306	 925	 92	 570	 5853.15	 5855.08	 FeI	 FeI	 7281.16	 -5556.70	 4538.09	 -1344.79	 4483	 6271	 0.26	 1.71	 0.73	 2
307	 927	 109	 561	 5853.15	 5902.48	 FeI	 FeI	 4420.94	 509.43	 373.72	 -126.65	 4483	 6260	 0.49	 3.25	 1.12	 4
308	 946	 94	 472	 6094.38	 6120.25	 FeI	 FeI	 6921.81	 -5645.88	 5641.34	 -1980.00	 4497	 6026	 0.21	 3.87	 0.74	 4
309	 948	 98	 474	 6098.25	 6120.25	 FeI	 FeI	 4641.34	 180.63	 151.54	 -29.22	 4630	 6008	 0.66	 3.76	 1.54	 2
310	 966	 71	 586	 6625.02	 6627.55	 FeI	 FeI	 7177.11	 -3297.40	 1547.63	 -268.13	 4575	 6361	 0.32	 2.10	 0.94	 2
311	 970	 113	 530	 6699.15	 6739.52	 FeI	 FeI	 4713.79	 -1845.02	 8929.87	 -5827.36	 4497	 6271	 0.22	 0.95	 0.49	 2
312	 973	 102	 595	 6710.32	 6713.05	 FeI	 FeI	 4707.10	 -357.58	 1311.25	 -400.46	 4575	 6289	 0.27	 3.60	 1.08	 4
313	 974	 84	 587	 6710.32	 6713.74	 FeI	 FeI	 4323.83	 816.34	 598.97	 -289.65	 4575	 6271	 0.28	 3.94	 0.93	 4
314	 976	 117	 523	 6710.32	 6732.07	 FeI	 FeI	 5153.26	 -6094.55	 25865.53	 -22121.01	 4575	 6161	 0.11	 1.64	 0.36	 4
315	 977	 91	 600	 6710.32	 6733.15	 FeI	 FeI	 5203.46	 -2357.36	 1809.51	 4300.48	 4590	 6374	 0.33	 2.31	 0.98	 6
316	 980	 102	 581	 6713.05	 6739.52	 FeI	 FeI	 4440.93	 379.39	 316.58	 -87.85	 4575	 6276	 0.41	 3.16	 1.36	 2
317	 981	 78	 585	 6713.74	 6739.52	 FeI	 FeI	 4045.53	 1404.06	 -247.76	 4.57	 4497	 6287	 0.36	 2.77	 1.19	 2
318	 983	 98	 525	 6732.07	 6739.52	 FeI	 FeI	 4371.35	 99.53	 6517.36	 -5108.28	 4497	 6227	 0.21	 0.88	 0.46	 2
319	 984	 86	 589	 6733.15	 6739.52	 FeI	 FeI	 7219.65	 -4345.97	 2806.54	 -683.64	 4575	 6361	 0.27	 1.82	 0.79	 4
320	 985	 109	 538	 6739.52	 6745.11	 FeI	 FeI	 5265.34	 -4587.29	 13113.38	 -7845.81	 4640	 6287	 0.21	 2.17	 0.50	 4
321	 987	 89	 588	 6739.52	 6793.26	 FeI	 FeI	 4298.36	 127.79	 2264.80	 -1040.00	 4595	 6260	 0.44	 2.06	 0.81	 4
