nl	stddev	nstars	line	ele	c0	c1	c2	c3	c4	teffa	teffb	feha	fehb	ewa	ewb	slope
    93   0.03306   393   5929.68   FeI  -6.996331859e+01  -5.743668787e-02   5.875445534e-02  -6.092895922e+00  -6.872714654e-06   7.402042804e-03  4649  6403 -0.78  0.39  21.0  63.7 1.0003
    94   0.02173   136   5934.66   FeI   9.080546005e+01  -1.921536281e+01   2.423107374e-02  -4.132032971e+00  -4.643507909e-06   1.236347820e-02  5023  6374 -0.84  0.21  28.2  74.4 1.0000
    95   0.02270   292   5956.70   FeI   1.978800330e+02   7.237720314e+00  -4.371034368e-03   3.303946890e+00  -3.623614623e-06   6.957679606e-03  4820  6403 -0.84  0.35  20.7  75.0 1.0001
    96   0.01935   305   6027.06   FeI  -3.348218408e+01  -1.737517599e+01   5.513294283e-02  -1.116347341e+00  -6.600170655e-06   1.109944577e-02  4671  6374 -0.84  0.30  24.1  74.9 1.0002
    97   0.02295   190   6056.01   FeI  -1.433535819e+02  -5.096650792e+01   9.439158621e-02  -3.554031604e+00  -9.882233016e-06   1.736977795e-02  4578  6374 -0.84  0.21  27.7  74.6 0.9998
    98   0.01649   142   6078.49   FeI   2.757860859e+02   6.500443555e+01  -4.064734199e-02   3.099816861e+00   1.085065649e-06  -1.103364228e-03  4879  6374 -0.84  0.18  29.2  75.0 1.0000
    99   0.01964   390   6079.01   FeI  -7.753065960e+01   3.214734330e+01   6.533389942e-02   9.777975294e-01  -7.603407193e-06   2.745468809e-03  4671  6403 -0.78  0.39  20.2  72.6 1.0000
   100   0.01707   374   6082.72   FeI   1.050284838e+02   4.141095987e+01   1.286079661e-02   5.201128493e+00  -4.321202981e-06   7.475167979e-04  4624  6361 -0.84  0.39  20.4  70.8 1.0000
   101   0.03325   375   6089.57   FeI  -4.388001865e+01   2.995762227e+01   5.057756927e-02   7.215737697e+00  -6.371477292e-06   2.512322662e-03  4556  6361 -0.72  0.39  20.2  61.7 1.0003
   102   0.02000   220   6094.38   FeI  -3.241636977e+02   3.545650004e-01   1.430565339e-01   7.829323380e+00  -1.445493111e-05   7.125447071e-03  4556  6161 -0.28  0.39  20.0  43.5 1.0001
   103   0.01738   375   6096.67   FeI   3.028219478e+01   6.386088269e+01   3.210472300e-02   3.027561290e+00  -5.310182445e-06  -2.433575255e-03  4671  6361 -0.70  0.39  20.2  67.7 1.0000
   104   0.02614   165   6098.25   FeI  -1.721597289e+02   4.669182356e+01   8.481656526e-02   2.465279779e+01  -9.017658104e-06  -3.001027938e-03  4556  6161 -0.25  0.39  20.1  40.5 0.9998
   105   0.01686   358   6151.62   FeI   8.572052255e+01   2.699265845e+00   2.460349763e-02   9.152070717e-01  -5.320759104e-06   7.643038598e-03  4578  6374 -0.84  0.35  20.0  75.0 1.0000
   106   0.03105   325   6157.73   FeI  -6.641125729e+01  -2.479566705e+01   6.653188150e-02  -8.755603297e+00  -7.681642556e-06   1.155417886e-02  4578  6374 -0.84  0.35  21.5  74.8 1.0001
   107   0.03600   389   6165.36   FeI  -1.978061632e+02  -3.318821723e+01   1.045771845e-01  -3.579828627e+00  -1.080654123e-05   1.339814339e-02  4556  6374 -0.84  0.39  20.0  66.5 1.0005
   108   0.01464   192   6173.34   FeI   2.764562569e+02   2.455817714e+00  -3.815081799e-02  -1.829132482e+00   3.782369843e-07   7.731471297e-03  4879  6361 -0.83  0.30  26.2  75.0 1.0000
   109   0.01583   369   6187.99   FeI   1.513122303e+02   6.427749612e+01  -4.206799936e-03   3.402350870e+00  -2.371952418e-06  -1.913317001e-03  4750  6403 -0.84  0.35  20.3  75.0 1.0000
   110   0.01540   159   6200.32   FeI   2.514911079e+02  -1.201781180e+01  -2.843157374e-02  -2.717787629e+00  -4.262922779e-07   1.050947195e-02  4900  6361 -0.83  0.21  28.9  74.8 1.0000
   111   0.01960   239   6220.79   FeI   9.945728108e+01   8.620891256e+01  -2.926377497e-03   1.944166743e+01  -1.916052671e-06  -8.335774548e-03  4556  6161 -0.56  0.39  20.1  52.9 0.9996
   112   0.01805   336   6226.74   FeI  -4.656147437e+01   6.610770247e+01   5.308232221e-02   1.104850669e+01  -6.895228229e-06  -3.410204918e-03  4624  6276 -0.56  0.39  20.2  61.0 1.0001
   113   0.01922   375   6229.24   FeI  -1.654816181e+00   6.563514040e+00   4.449437006e-02   5.706039392e+00  -6.466568068e-06   7.752668314e-03  4556  6374 -0.72  0.39  21.0  69.2 1.0002
   114   0.03835   322   6238.39  FeII  -3.487379713e+02  -3.508763749e+01   1.158399816e-01   1.461621647e+01  -8.241029286e-06   1.371133837e-02  4831  6361 -0.67  0.39  20.0  70.8 1.0004
   115   0.01622   360   6240.65   FeI   6.371723362e+01   3.407188455e+00   3.232056423e-02   1.895047099e+00  -6.022412932e-06   7.794286579e-03  4624  6403 -0.78  0.35  21.2  74.7 1.0000
   116   0.01557   375   6270.23   FeI   2.414977656e+01   1.397749100e+01   4.271616716e-02   2.570906631e+00  -6.554408306e-06   5.993481699e-03  4624  6374 -0.84  0.35  21.3  75.0 1.0001
   117   0.02803   391   6315.81   FeI  -1.178813557e+02   1.939485286e+01   7.977369518e-02   3.463161876e+00  -9.014353379e-06   4.853021038e-03  4578  6403 -0.70  0.35  20.5  70.0 1.0001
   118   0.01705   140   6322.69   FeI   1.652368236e+02  -8.515141149e+00   1.986349941e-03  -3.436925763e+00  -3.021743677e-06   9.911164949e-03  5023  6374 -0.84  0.19  30.3  74.7 1.0000
   119   0.00999    94   6358.68   FeI   1.589284791e+02   4.305772307e+01   3.145902208e-02   2.036802357e+00  -7.673633611e-06   4.734466416e-03  5417  6374 -0.78  0.21  38.4  74.9 1.0000
   120   0.03595   397   6380.75   FeI  -2.942006506e+02  -2.096842095e+01   1.425640476e-01  -5.315880730e+00  -1.428701480e-05   1.143539126e-02  4556  6374 -0.84  0.35  21.3  72.5 1.0005
   121   0.01788   240   6392.54   FeI  -1.515167385e+02   1.360629251e+01   9.764661752e-02   3.821119522e+00  -1.188199123e-05   4.910361901e-03  4578  5989 -0.72  0.39  20.0  52.8 1.0001
   122   0.02449   233   6481.88   FeI  -2.832357245e+01  -4.473160992e+01   6.769352500e-02   2.801078667e-01  -8.945897216e-06   1.604380956e-02  4649  6403 -0.83  0.30  21.6  75.0 1.0002
   123   0.02684   331   6498.94   FeI   2.621228922e+02  -2.800638192e+01  -3.054422716e-02  -7.395305369e+00  -1.191503340e-06   1.237064878e-02  4649  6374 -0.84  0.39  21.2  74.9 1.0000
   124   0.02091   247   6608.03   FeI  -1.104336901e+02   3.988432127e+01   8.333017116e-02   5.617104310e+00  -1.062246741e-05   1.996067168e-04  4578  5989 -0.72  0.39  20.1  54.0 1.0000
   125   0.01508   219   6609.12   FeI   1.566308377e+02   1.759315097e+01   4.807981272e-03   4.456336532e+00  -3.536212848e-06   6.484924514e-03  4649  6374 -0.84  0.30  21.9  75.0 1.0000
   126   0.02305   229   6625.02   FeI   1.285453168e+02   6.232202075e+01   6.883059976e-03   8.232599259e+00  -4.658177312e-06  -3.700703617e-03  4556  5914 -0.72  0.39  20.0  57.5 1.0002
   127   0.01835   326   6627.55   FeI  -1.703064117e+02   8.828921345e+01   9.357938058e-02   1.549777106e+01  -1.023249715e-05  -7.453196520e-03  4578  6260 -0.50  0.39  20.1  61.2 1.0001
   128   0.01644   380   6703.57   FeI   2.266913990e+01   2.444815069e+01   3.990218858e-02   3.450339570e+00  -6.453370238e-06   4.009627728e-03  4556  6361 -0.78  0.39  20.4  70.1 1.0000
   129   0.01774   390   6705.11   FeI  -8.592465573e+01   5.960395881e+01   7.263408574e-02   6.212823209e+00  -8.585050130e-06  -1.000388040e-03  4556  6361 -0.78  0.35  20.1  74.7 1.0000
   130   0.02178   229   6710.32   FeI   7.043055857e+01   7.075301067e+01   2.311167500e-02   1.056550787e+01  -5.681761976e-06  -4.916260842e-03  4556  5917 -0.72  0.39  20.1  56.7 1.0001
   131   0.02137   292   6713.05   FeI  -2.096666063e+02   6.184032515e+01   1.047878157e-01   9.105908948e+00  -1.111139095e-05  -3.765721611e-03  4671  6161 -0.41  0.39  20.1  50.3 0.9999
   132   0.01742   236   6713.74   FeI  -2.249997589e+02   3.797025296e+01   1.056336584e-01   1.325043085e+01  -1.090129603e-05  -3.996866231e-05  4647  6161 -0.32  0.39  20.0  43.2 0.9999
